family_ID	protein_ID	inhibited_defense_system(inferred from seed proteins in the family)	clan_ID	clan_inhibited_defense_system(inferred from families with seed proteins)
APIS003	IMGVR_UViG_3300029195_000168|3300029195|Ga0167502_10011615	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300029197_000159|3300029197|Ga0167473_1002146	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300029325_000186|3300029325|Ga0242844_10016750	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300029365_000577|3300029365|Ga0243866_100072822	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300029395_000091|3300029395|Ga0243972_1012319	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300029403_000181|3300029403|Ga0243191_10005850	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300029413_000233|3300029413|Ga0243792_100012987	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300029437_000211|3300029437|Ga0242826_100286511	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300029443_000248|3300029443|Ga0243848_10041894	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300029454_000133|3300029454|Ga0244180_100019120	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300029466_000072|3300029466|Ga0244098_10053810	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300029473_000140|3300029473|Ga0244122_1040034	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300029478_000125|3300029478|Ga0244154_10033636	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300029486_000128|3300029486|Ga0244145_10095232	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300029522_000083|3300029522|Ga0244835_100049719	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300029530_000111|3300029530|Ga0244962_10033330	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300029539_000126|3300029539|Ga0244892_1014628	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300029547_000059|3300029547|Ga0245108_1019449	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300029747_000355|3300029747|Ga0245228_10053075	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300029794_000250|3300029794|Ga0243854_10036129	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300029870_000221|3300029870|Ga0245312_10021559	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300030106_004864|3300030106|Ga0183698_10004621	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300030106_004864|3300030106|Ga0183698_100046268	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300030387_000093|3300030387|Ga0168759_10192515	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300031760_000208|3300031760|Ga0326513_1000032719	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300032007_002042|3300032007|Ga0310695_100026619	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300032007_002568|3300032007|Ga0310695_1000341226	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300035501_000336|3300035501|Ga0376455_0000486_11543_12094	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300036832_000874|3300036832|Ga0376695_0002745_1220_1744	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300037400_001853|3300037400|Ga0392372_0001530_1542_2156	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300037418_003331|3300037418|Ga0395900_0001962_2324_2830	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300037502_001157|3300037502|Ga0310151_0000509_23032_23526	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300038489_000058|3300038489|Ga0120376_00482_5166_5783	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300039381_000114|3300039381|Ga0169840_02298_917_1450	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300042301_001596|3300042301|Ga0453171_0000113_131_667	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300042327_001299|3300042327|Ga0453920_0000173_31301_31831	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300042555_001626|3300042555|Ga0453207_0000370_14570_15085	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300044641_004408|3300044641|Ga0453727_0000110_580_1116	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300045988_058202|3300045988|Ga0495776_156087_5343_5942	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300045988_071845|3300045988|Ga0495776_188012_6497_7030	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300045988_078964|3300045988|Ga0495776_151368_3614_4147	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300045988_117100|3300045988|Ga0495776_121095_3783_4331	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300045988_128334|3300045988|Ga0495776_080700_3512_4102	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300045988_139348|3300045988|Ga0495776_002752_28676_29206	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300045988_142971|3300045988|Ga0495776_077541_36451_36969	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300045988_143950|3300045988|Ga0495776_063070_31047_31577	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300045988_145504|3300045988|Ga0495776_034341_956_1504	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300045988_145539|3300045988|Ga0495776_100417_70637_71236	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300045988_146594|3300045988|Ga0495776_054900_2428_2940	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300045988_148910|3300045988|Ga0495776_044644_8717_9319	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300045988_153232|3300045988|Ga0495776_155621_18390_18938	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300045988_161897|3300045988|Ga0495776_116442_89238_89765	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300045988_162603|3300045988|Ga0495776_062462_677_1225	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300045988_162836|3300045988|Ga0495776_155476_15861_16409	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300045988_163889|3300045988|Ga0495776_116331_81733_82260	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300045988_164883|3300045988|Ga0495776_187463_15830_16378	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300045988_165255|3300045988|Ga0495776_006389_5554_6147	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300045988_167807|3300045988|Ga0495776_093241_5794_6342	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300045988_168102|3300045988|Ga0495776_187304_41887_42480	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300045988_169203|3300045988|Ga0495776_130853_14221_14769	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300045988_171540|3300045988|Ga0495776_017523_4319_4843	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300045988_171791|3300045988|Ga0495776_089628_12069_12617	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300045988_172375|3300045988|Ga0495776_087841_9704_10252	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300045988_174649|3300045988|Ga0495776_146214_10182_10781	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300045988_175101|3300045988|Ga0495776_114016_1077_1676	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300045988_175527|3300045988|Ga0495776_062229_823_1356	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300045988_176490|3300045988|Ga0495776_083884_35898_36497	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300045988_176557|3300045988|Ga0495776_077943_8247_8843	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300045988_182858|3300045988|Ga0495776_071503_34181_34780	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300045988_187027|3300045988|Ga0495776_117038_10040_10639	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300046011_005083|3300046011|Ga0485186_0003356_10362_10856	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300046499_000294|3300046499|Ga0495594_0000538_4136_4669	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_3300046507_000088|3300046507|Ga0495606_0000874_42928_43443	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_647000213_000005|647000213|647451478	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_7000000171_000221|7000000171|SRS052697_LANL_scaffold_19528__gene_33753	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_7000000342_000024|7000000342|SRS021954_Baylor_scaffold_11155__gene_11498	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	IMGVR_UViG_7000000532_000101|7000000532|SRS011529_WUGC_scaffold_13678__gene_25468	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	MGV-GENOME-0180043_18	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	MGV-GENOME-0192729_14	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	MGV-GENOME-0197726_12	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	MGV-GENOME-0208043_4	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	MGV-GENOME-0208505_7	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	MGV-GENOME-0211698_3	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	MGV-GENOME-0234747_38	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	MGV-GENOME-0241788_8	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	MGV-GENOME-0243401_1	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	MGV-GENOME-0244511_44	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	MGV-GENOME-0253294_9	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	MGV-GENOME-0255041_37	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	MGV-GENOME-0256447_20	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	MGV-GENOME-0268726_49	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	MGV-GENOME-0273303_2	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	MGV-GENOME-0273928_15	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	MGV-GENOME-0285650_56	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	MGV-GENOME-0289647_49	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	MGV-GENOME-0292692_4	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	MGV-GENOME-0301855_4	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	MGV-GENOME-0305876_9	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	MGV-GENOME-0307532_6	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	MGV-GENOME-0313372_9	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	MGV-GENOME-0318919_43	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	MGV-GENOME-0319172_21	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	MGV-GENOME-0323139_70	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	MGV-GENOME-0332526_4	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	MGV-GENOME-0338945_10	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	MGV-GENOME-0340234_40	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	MGV-GENOME-0343510_24	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	MGV-GENOME-0345268_4	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	MGV-GENOME-0347277_2	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	MGV-GENOME-0347767_7	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	MGV-GENOME-0349164_84	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	MGV-GENOME-0352141_24	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	MGV-GENOME-0359454_106	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	MGV-GENOME-0359662_111	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	MGV-GENOME-0359662_113	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	MGV-GENOME-0368771_3	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	MGV-GENOME-0372771_2	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	uvig_102703_5	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	uvig_144039_11	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	uvig_226442_32	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	uvig_234632_14	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	uvig_244939_17	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	uvig_249678_26	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	uvig_274499_13	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	uvig_301221_13	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	uvig_322175_71	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	uvig_323731_45	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	uvig_329186_6	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	uvig_329912_17	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	uvig_340824_52	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	uvig_342598_43	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	uvig_367917_56	restriction-modification (RM)	CLAN003	restriction-modification (RM)
APIS003	uvig_395701_8	restriction-modification (RM)	CLAN003	restriction-modification (RM)
